message_id,timestamp,sender,category,confidence,uncertain,reason,message_masked,is_mandatory
MSG_0602,2026-09-16 18:37:00,Ishaan,action_required,0.89,False,Matched request verb 'finish' + task noun 'test cases' + request 'can you' + date bound 'before 2026-09-05' (sender: Ishaan).,For today: Can you finish the test cases before 2026-09-05?,False
MSG_0603,2026-09-16 19:14:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'family dinner' + date+time+location structure (sender: Meera).,"Please note: Calendar update: family dinner, 2026-09-09 at 12:00, the library.",False
MSG_0604,2026-09-16 19:51:00,Ananya,sensitive_information,0.95,False,Matched sensitive value present (sender: Ananya).,FYI: Your OTP is *********. It expires in 10 minutes.,False
MSG_0605,2026-09-16 20:28:00,Kabir,action_required,0.9,False,Matched request verb 'email' + task noun 'signed document' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,Just checking-Don't forget to email the signed document; deadline is 2026-09-08.,False
MSG_0606,2026-09-16 21:05:00,Ananya,meeting_or_event,0.92,False,Matched explicit schedule + named event 'product demo' + date+time+location structure (sender: Ananya).,Just checking-The product demo is scheduled for 2026-09-07 at 14:00 in Zoom.,False
MSG_0607,2026-09-16 21:42:00,Neha,action_required,0.9,False,Matched request verb 'verify' + task noun 'dataset labels' + request 'need you to' + date bound 'by 2026-09-06' (sender: Neha).,I need you to verify the dataset labels by 2026-09-06.,False
MSG_0608,2026-09-16 22:19:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording (sender: Promotions).,Just checking-Flash sale on laptops starts at 6 PM. Use code SAVE23.,False
MSG_0609,2026-09-16 22:56:00,Maya,general_information,0.76,False,Matched availability statement (sender: Maya).,FYI: The webinar recording is now available.,False
MSG_0610,2026-09-16 23:33:00,Meera,sensitive_information,0.95,False,Matched sensitive value present (sender: Meera).,Just checking-My card number is **********************.,False
MSG_0611,2026-09-17 00:10:00,Neha,personal_information,0.9,False,Matched profile statement + habit statement (sender: Neha).,"For my profile, i usually study after dinner.",False
MSG_0612,2026-09-17 00:47:00,Neha,action_required,0.9,False,Matched request verb 'verify' + task noun 'dataset labels' + request 'need you to' + date bound 'by 2026-09-08' (sender: Neha).,Please note: I need you to verify the dataset labels by 2026-09-08.,False
MSG_0613,2026-09-17 01:24:00,Meera,personal_information,0.9,False,Matched personal note + emergency-contact statement (sender: Meera).,Please note: Personal note: my emergency contact is my brother.,False
MSG_0614,2026-09-17 02:01:00,Tara,action_required,0.9,False,Matched request verb 'pay' + task noun 'electricity bill' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,Don't forget to pay the electricity bill; deadline is 2026-09-02.,False
MSG_0615,2026-09-17 02:38:00,Vikram,action_required,0.89,False,Matched request verb 'back up' + request 'need you to' + date bound 'by 2026-09-03' (sender: Vikram).,Just checking-I need you to back up the project files by 2026-09-03.,False
MSG_0616,2026-09-17 03:15:00,Neha,meeting_or_event,0.89,False,Matched availability request for a slot + named event 'design review' + date+time+location structure (sender: Neha).,FYI: Are you available for the design review at 10:00 on 2026-09-15? Location: the main office.,False
MSG_0617,2026-09-17 03:52:00,Aarav,action_required,0.88,False,Matched request verb 'confirm' + task noun 'interview slot' + polite request 'please' + date bound 'by 2026-09-04' (sender: Aarav).,Just checking-Please confirm the interview slot by 2026-09-04.,False
MSG_0618,2026-09-17 04:29:00,Ishaan,action_required,0.89,False,Matched request verb 'finish' + task noun 'test cases' + request 'can you' + date bound 'before 2026-09-10' (sender: Ishaan).,Please note: Can you finish the test cases before 2026-09-10?,False
MSG_0619,2026-09-17 05:06:00,Ananya,meeting_or_event,0.92,False,Matched explicit schedule + named event 'product demo' + date+time+location structure (sender: Ananya).,Please note: The product demo is scheduled for 2026-09-07 at 10:00 in Zoom.,False
MSG_0620,2026-09-17 05:43:00,Tara,action_required,0.9,False,Matched request verb 'pay' + task noun 'electricity bill' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,For today: Don't forget to pay the electricity bill; deadline is 2026-09-08.,False
MSG_0621,2026-09-17 06:20:00,Ishaan,action_required,0.89,False,Matched request verb 'review' + task noun 'privacy checklist' + request 'can you' + date bound 'before 2026-09-07' (sender: Ishaan).,Can you help? Can you review the privacy checklist before 2026-09-07?,False
MSG_0622,2026-09-17 06:57:00,Maya,action_required,0.86,False,Matched task noun 'project tracker' + request 'can you' + date bound 'before 2026-09-09' (sender: Maya).,FYI: Can you update the project tracker before 2026-09-09?,False
MSG_0623,2026-09-17 07:34:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'study-group session' + date+time+location structure (sender: Maya).,"Can you help? Please join the study-group session on 2026-09-13, 12:00 at Google Meet.",False
MSG_0624,2026-09-17 08:11:00,Rohan,action_required,0.86,False,Matched request verb 'Complete' + task noun 'onboarding form' + due-date phrase 'due on' (sender: Rohan).,Please note: Complete the onboarding form is due on 2026-09-06.,False
MSG_0625,2026-09-17 08:48:00,Vikram,general_information,0.76,False,Matched holiday notice (sender: Vikram).,Please note: Tomorrow is a public holiday.,False
MSG_0626,2026-09-17 09:25:00,Ishaan,personal_information,0.72,False,Matched communication preference (sender: Ishaan).,"Just so you know, i prefer receiving updates by email.",False
MSG_0627,2026-09-17 10:02:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + reward points (sender: Promotions).,One more thing: Earn reward points on your next purchase. Use code SAVE25.,False
MSG_0628,2026-09-17 10:39:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'AI workshop' + date+time+location structure (sender: Ishaan).,"Can you help? Please join the AI workshop on 2026-09-08, 15:00 at Conference Room 2.",False
MSG_0629,2026-09-17 11:16:00,Ananya,personal_information,0.77,False,Matched meeting-time preference (sender: Ananya).,Can you help? I might prefer evening meetings now.,False
MSG_0630,2026-09-17 11:53:00,Neha,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'technical interview' + date+time+location structure (sender: Neha).,Can you help? Are you available for the technical interview at 14:00 on 2026-09-15? Location: the main office.,False
MSG_0631,2026-09-17 12:30:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'team stand-up' + date+time+location structure (sender: Meera).,"FYI: Calendar update: team stand-up, 2026-09-09 at 12:00, the library.",False
MSG_0632,2026-09-17 13:07:00,Neha,personal_information,0.9,False,Matched profile statement + habit statement (sender: Neha).,"Quick update: For my profile, i usually study after dinner.",False
MSG_0633,2026-09-17 13:44:00,Kabir,action_required,0.9,False,Matched request verb 'upload' + task noun 'assignment' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,One more thing: Don't forget to upload the assignment; deadline is 2026-09-06.,False
MSG_0634,2026-09-17 14:21:00,Kabir,action_required,0.75,True,Matched request verb 'call' + polite request 'please' (sender: Kabir). Low-confidence match.,Important: Please call Maya when you are free.,False
MSG_0635,2026-09-17 14:58:00,Meera,meeting_or_event,0.53,True,Matched tentative review slot (sender: Meera). Low-confidence match.,"Hi, The review could be Friday afternoon.",False
MSG_0636,2026-09-17 15:35:00,Maya,sensitive_information,0.95,False,Matched sensitive value present (sender: Maya).,Important: You can contact me on **************.,False
MSG_0637,2026-09-17 16:12:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'doctor appointment' + date+time+location structure (sender: Kabir).,Reminder: doctor appointment happens on 2026-09-06 at 13:00 in the city clinic.,False
MSG_0638,2026-09-17 16:49:00,Vikram,action_required,0.9,False,Matched request verb 'renew' + task noun 'library book' + request 'need you to' + date bound 'by 2026-09-09' (sender: Vikram).,"Hi, I need you to renew the library book by 2026-09-09.",False
MSG_0639,2026-09-17 17:26:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-09' (sender: Aarav).,Can you help? Please submit the weekly report by 2026-09-09.,False
MSG_0640,2026-09-17 18:03:00,Kabir,action_required,0.9,False,Matched request verb 'upload' + task noun 'assignment' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,Can you help? Don't forget to upload the assignment; deadline is 2026-09-04.,False
MSG_0641,2026-09-17 18:40:00,Maya,sensitive_information,0.95,False,Matched sensitive value present (sender: Maya).,Just checking-You can contact me on **************.,False
MSG_0642,2026-09-17 19:17:00,Neha,sensitive_information,0.94,False,Matched sensitive value present (sender: Neha).,Important: Please note my bank account number ***************.,False
MSG_0643,2026-09-17 19:54:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'sprint planning' + date+time+location structure (sender: Kabir).,Can you help? Reminder: sprint planning happens on 2026-09-16 at 15:00 in the city clinic.,False
MSG_0644,2026-09-17 20:31:00,Aarav,general_information,0.8,False,Matched portal statement + supply statement (sender: Aarav).,Just checking-The training material is on the portal.,False
MSG_0645,2026-09-17 21:08:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'sprint planning' + date+time+location structure (sender: Kabir).,Quick update: Reminder: sprint planning happens on 2026-09-06 at 13:00 in the city clinic.,False
MSG_0646,2026-09-17 21:45:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'family dinner' + date+time+location structure (sender: Rohan).,"Calendar update: family dinner, 2026-09-14 at 13:00, the college auditorium.",False
MSG_0647,2026-09-17 22:22:00,Promotions,promotional,0.94,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + buy-one-get-one (sender: Promotions).,Important: Limited-time offer: buy one course and get one free. Use code SAVE31.,False
MSG_0648,2026-09-17 22:59:00,Neha,personal_information,0.89,False,Matched personal note + habit statement (sender: Neha).,Please note: Personal note: i usually study after dinner.,False
MSG_0649,2026-09-17 23:36:00,Meera,sensitive_information,0.95,False,Matched sensitive value present (sender: Meera).,Can you help? My card number is **********************.,False
MSG_0650,2026-09-18 00:13:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,FYI: Your food-delivery coupon expires tonight. Use code SAVE42.,False
MSG_0651,2026-09-18 00:50:00,Maya,sensitive_information,0.95,False,Matched sensitive value present (sender: Maya).,For today: You can contact me on **************.,False
MSG_0652,2026-09-18 01:27:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,One more thing: Share the meeting notes is due on 2026-09-09.,False
MSG_0653,2026-09-18 02:04:00,Ishaan,action_required,0.89,False,Matched request verb 'review' + task noun 'privacy checklist' + request 'can you' + date bound 'before 2026-09-08' (sender: Ishaan).,"Hi, Can you review the privacy checklist before 2026-09-08?",False
MSG_0654,2026-09-18 02:41:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,Important: Could you send it soon?,False
MSG_0655,2026-09-18 03:18:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + percentage discount (sender: Promotions).,One more thing: Get 25% off selected headphones this weekend. Use code SAVE20.,False
MSG_0656,2026-09-18 03:55:00,Maya,action_required,0.86,False,Matched task noun 'project tracker' + request 'can you' + date bound 'before 2026-09-05' (sender: Maya).,Just checking-Can you update the project tracker before 2026-09-05?,False
